img_name,x1,y1,x2,y2,class
2549000_1193500_2549500_1194000.tiff,1733,3600,2933,4533,pitch
2549000_1193500_2549500_1194000.tiff,2666,4400,3066,4800,pitch
2549000_1193500_2549500_1194000.tiff,1200,4666,1466,4933,pitch
2549000_1194000_2549500_1194500.tiff,4000,1733,4533,2266,pitch
2549500_1150500_2550000_1151000.tiff,666,3466,1733,4533,pitch
2549500_1150500_2550000_1151000.tiff,3466,1333,4933,2133,pitch
2549500_1150500_2550000_1151000.tiff,0,0,933,400,pitch
2549500_1178500_2550000_1179000.tiff,0,0,666,1200,pitch
2549500_1178500_2550000_1179000.tiff,3333,4133,4400,4933,pitch
2550000_1178500_2550500_1179000.tiff,3066,533,3333,933,pitch
2551500_1157500_2552000_1158000.tiff,1866,933,2800,1600,pitch
2552000_1157500_2552500_1158000.tiff,3066,1866,3866,3066,pitch
2552000_1157500_2552500_1158000.tiff,2000,4400,2266,4666,pitch
2552000_1157500_2552500_1158000.tiff,3866,0,4933,266,pitch
2552000_1157500_2552500_1158000.tiff,3733,0,4933,133,pitch
2552000_1170500_2552500_1171000.tiff,0,2800,133,3200,pitch
2552000_1170500_2552500_1171000.tiff,3066,0,4666,666,pitch
2553000_1147000_2553500_1147500.tiff,2400,3733,3066,4266,pitch
2553000_1147000_2553500_1147500.tiff,4400,2400,4666,2666,pitch
2553500_1165000_2554000_1165500.tiff,266,533,666,933,pitch
2553500_1165000_2554000_1165500.tiff,-134,4133,1066,5200,pitch
2553500_1165000_2554000_1165500.tiff,0,1733,400,4266,pitch
2554000_1145500_2554500_1146000.tiff,4400,3200,4800,3466,pitch
2554000_1146000_2554500_1146500.tiff,2933,666,3200,933,pitch
2554000_1146000_2554500_1146500.tiff,1066,3200,1333,3600,pitch
2554000_1199500_2554500_1200000.tiff,4000,2000,4533,2400,pitch
2554000_1199500_2554500_1200000.tiff,266,2400,1066,2800,pitch
2554000_1199500_2554500_1200000.tiff,3733,4000,4933,5333,pitch
2554500_1145500_2555000_1146000.tiff,4533,2533,5066,2933,pitch
2554500_1146000_2555000_1146500.tiff,3333,266,4133,1333,pitch
2554500_1158000_2555000_1158500.tiff,3066,3333,4533,4266,pitch
2554500_1158000_2555000_1158500.tiff,533,1066,2000,2400,pitch
2554500_1158000_2555000_1158500.tiff,3733,2000,4533,3066,pitch
2554500_1158000_2555000_1158500.tiff,133,2533,1333,3866,pitch
2554500_1173500_2555000_1174000.tiff,1733,1333,2800,2533,pitch
2554500_1173500_2555000_1174000.tiff,1066,0,2266,1066,pitch
2554500_1173500_2555000_1174000.tiff,0,1600,666,3600,pitch
2554500_1173500_2555000_1174000.tiff,2266,1866,3200,2933,pitch
2554500_1173500_2555000_1174000.tiff,2800,1066,3600,2133,pitch
2554500_1173500_2555000_1174000.tiff,800,3466,1466,4533,pitch
2554500_1188500_2555000_1189000.tiff,4133,4533,4400,4800,pitch
2554500_1188500_2555000_1189000.tiff,4000,4400,4266,4666,pitch
2554500_1188500_2555000_1189000.tiff,4400,4666,4800,5066,pitch
2554500_1218000_2555000_1218500.tiff,0,2800,666,4133,pitch
2554500_1218000_2555000_1218500.tiff,1333,3600,2000,4000,pitch
2554500_1218000_2555000_1218500.tiff,2800,1600,3200,1866,pitch
2554500_1218000_2555000_1218500.tiff,2133,1866,2533,2266,pitch
2555000_1168500_2555500_1169000.tiff,1333,1600,1600,1866,pitch
2555000_1172000_2555500_1172500.tiff,0,0,1200,400,pitch
2555000_1172000_2555500_1172500.tiff,1200,0,2400,533,pitch
2555000_1172000_2555500_1172500.tiff,2666,400,4000,1466,pitch
2555000_1172000_2555500_1172500.tiff,1066,2000,2266,4000,pitch
2555000_1172000_2555500_1172500.tiff,0,4400,666,5066,pitch
2555500_1157500_2556000_1158000.tiff,0,666,1066,1866,pitch
2555500_1157500_2556000_1158000.tiff,2666,0,3866,533,pitch
2555500_1171500_2556000_1172000.tiff,1200,0,2000,1066,pitch
2555500_1171500_2556000_1172000.tiff,0,0,1066,666,pitch
2555500_1171500_2556000_1172000.tiff,3466,0,4533,1466,pitch
2556000_1114000_2556500_1114500.tiff,2266,2933,2800,3600,pitch
2556000_1114000_2556500_1114500.tiff,3066,4533,3466,4933,pitch
2556000_1114000_2556500_1114500.tiff,3600,0,4533,400,pitch
2556000_1114000_2556500_1114500.tiff,4533,3600,4933,4266,pitch
2556000_1114000_2556500_1114500.tiff,2133,3866,3066,4666,pitch
2556000_1114000_2556500_1114500.tiff,4666,2666,4933,3200,pitch
2556000_1206500_2556500_1207000.tiff,1066,1733,1333,2000,pitch
2556500_1172000_2557000_1172500.tiff,2000,3733,2800,4800,pitch
2556500_1202500_2557000_1203000.tiff,4400,1866,4800,2266,pitch
2557000_1131500_2557500_1132000.tiff,3600,1200,4000,1733,pitch
2557000_1131500_2557500_1132000.tiff,1466,933,2666,1733,pitch
2557000_1146500_2557500_1147000.tiff,4266,933,5066,1733,pitch
2557000_1149000_2557500_1149500.tiff,400,2133,666,2400,pitch
2557000_1149500_2557500_1150000.tiff,2133,1066,3066,2000,pitch
2557000_1153000_2557500_1153500.tiff,2666,533,3466,1333,pitch
2557000_1153000_2557500_1153500.tiff,2133,2666,2933,4000,pitch
2557000_1153000_2557500_1153500.tiff,533,933,800,1333,pitch
2558000_1146000_2558500_1146500.tiff,0,666,1600,1866,pitch
2558000_1146000_2558500_1146500.tiff,0,0,533,266,pitch
2558000_1146000_2558500_1146500.tiff,2800,2133,3333,2800,pitch
2558000_1146000_2558500_1146500.tiff,3066,4400,3466,4933,pitch
2558000_1146000_2558500_1146500.tiff,2933,4266,3466,4800,pitch
2558000_1208500_2558500_1209000.tiff,3200,1733,4266,2533,pitch
2558000_1208500_2558500_1209000.tiff,2000,1333,2266,1600,pitch
2558000_1208500_2558500_1209000.tiff,3600,3200,4533,3600,pitch
2558000_1208500_2558500_1209000.tiff,533,4133,1466,5200,pitch
2558500_1136000_2559000_1136500.tiff,2666,400,4000,1333,pitch
2558500_1136000_2559000_1136500.tiff,400,2666,1333,4000,pitch
2558500_1153000_2559000_1153500.tiff,4000,0,5200,666,pitch
2559000_1152000_2559500_1152500.tiff,666,2000,1066,2266,pitch
2559000_1152000_2559500_1152500.tiff,133,3600,533,4000,pitch
2559000_1152000_2559500_1152500.tiff,3866,2000,5200,3066,pitch
2559000_1162000_2559500_1162500.tiff,3200,3600,4133,4666,pitch
2559000_1162000_2559500_1162500.tiff,933,533,1866,1466,pitch
2559000_1162000_2559500_1162500.tiff,2800,0,3600,800,pitch
2559000_1204000_2559500_1204500.tiff,1066,2266,2133,2933,pitch
2559000_1204000_2559500_1204500.tiff,2133,3200,2400,3733,pitch
2559500_1136000_2560000_1136500.tiff,3866,1066,4800,2000,pitch
2559500_1136000_2560000_1136500.tiff,3466,3333,4133,4133,pitch
2559500_1136000_2560000_1136500.tiff,2133,0,2800,400,pitch
2559500_1204000_2560000_1204500.tiff,666,3200,1200,4266,pitch
2560000_1185000_2560500_1185500.tiff,666,0,1866,533,pitch
2560500_1185000_2561000_1185500.tiff,133,1600,400,1866,pitch
2560500_1208000_2561000_1208500.tiff,4533,0,4933,133,pitch
2561000_1219500_2561500_1220000.tiff,2400,4266,4400,5066,pitch
2561000_1219500_2561500_1220000.tiff,4266,3466,5066,4400,pitch
2561500_1191000_2562000_1191500.tiff,1333,0,3066,400,pitch
2561500_1191000_2562000_1191500.tiff,2800,133,3733,933,pitch
2561500_1193500_2562000_1194000.tiff,1200,3600,2000,4533,pitch
2561500_1193500_2562000_1194000.tiff,266,0,1333,400,pitch
2561500_1193500_2562000_1194000.tiff,533,2666,1066,3200,pitch
2561500_1193500_2562000_1194000.tiff,3466,1600,4133,2000,pitch
2561500_1193500_2562000_1194000.tiff,3066,4133,4000,5066,pitch
2561500_1193500_2562000_1194000.tiff,4400,666,4666,933,pitch
2561500_1193500_2562000_1194000.tiff,0,4000,800,5066,pitch
2561500_1220000_2562000_1220500.tiff,933,3333,1866,4266,pitch
2562500_1122500_2563000_1123000.tiff,2800,133,3333,533,pitch
2562500_1122500_2563000_1123000.tiff,1066,800,1333,1066,pitch
2562500_1124000_2563000_1124500.tiff,1066,266,1600,666,pitch
2562500_1124000_2563000_1124500.tiff,2533,1333,3466,2000,pitch
2562500_1124000_2563000_1124500.tiff,1466,3066,1733,3333,pitch
2563000_1124000_2563500_1124500.tiff,0,0,933,933,pitch
2563000_1124000_2563500_1124500.tiff,0,666,1333,1466,pitch
2563000_1174000_2563500_1174500.tiff,3600,2533,4800,3466,pitch
2563000_1174000_2563500_1174500.tiff,4000,3200,5066,4400,pitch
2563000_1174000_2563500_1174500.tiff,0,0,666,1200,pitch
2563000_1174000_2563500_1174500.tiff,0,2666,1066,3600,pitch
2563000_1174000_2563500_1174500.tiff,2266,666,2800,1333,pitch
2563000_1174000_2563500_1174500.tiff,800,3200,1866,4000,pitch
2563000_1230000_2563500_1230500.tiff,3600,1200,3866,1466,pitch
2563000_1230000_2563500_1230500.tiff,1466,533,2000,933,pitch
2563000_1251500_2563500_1252000.tiff,0,133,1200,1066,pitch
2563000_1251500_2563500_1252000.tiff,2000,2933,2666,3466,pitch
2563000_1252000_2563500_1252500.tiff,1466,3733,2000,4400,pitch
2563000_1252000_2563500_1252500.tiff,1333,2266,2266,3466,pitch
2563000_1252000_2563500_1252500.tiff,2533,0,3066,800,pitch
2563000_1252000_2563500_1252500.tiff,3066,1466,3866,3200,pitch
2563500_1121000_2564000_1121500.tiff,4133,3466,4533,4000,pitch
2563500_1121000_2564000_1121500.tiff,666,4266,1066,4800,pitch
2563500_1128500_2564000_1129000.tiff,133,400,666,1066,pitch
2563500_1128500_2564000_1129000.tiff,2666,3600,3200,4000,pitch
2563500_1176500_2564000_1177000.tiff,2533,3200,2800,3466,pitch
2563500_1176500_2564000_1177000.tiff,2533,4000,3466,4933,pitch
2563500_1176500_2564000_1177000.tiff,2533,4000,2800,4266,pitch
2563500_1176500_2564000_1177000.tiff,3600,0,4533,800,pitch
2563500_1187000_2564000_1187500.tiff,1866,1866,2133,2133,pitch
2563500_1187000_2564000_1187500.tiff,2133,1600,2533,2000,pitch
2563500_1187000_2564000_1187500.tiff,400,800,800,1200,pitch
2563500_1187000_2564000_1187500.tiff,0,3733,533,4400,pitch
2563500_1187000_2564000_1187500.tiff,2400,0,2800,133,pitch
2563500_1187000_2564000_1187500.tiff,933,0,1733,933,pitch
2563500_1187000_2564000_1187500.tiff,3733,1600,4000,1866,pitch
2564000_1103500_2564500_1104000.tiff,2933,2266,3333,2666,pitch
2564000_1103500_2564500_1104000.tiff,4133,4266,4533,4666,pitch
2564000_1103500_2564500_1104000.tiff,4400,533,4666,800,pitch
2564000_1103500_2564500_1104000.tiff,2000,2400,2533,2800,pitch
2564000_1187000_2564500_1187500.tiff,1733,0,3333,933,pitch
2564000_1187000_2564500_1187500.tiff,3866,3733,5200,4800,pitch
2564000_1193500_2564500_1194000.tiff,4000,0,5066,533,pitch
2564000_1193500_2564500_1194000.tiff,3066,0,4400,1333,pitch
2564000_1193500_2564500_1194000.tiff,1866,0,3066,800,pitch
2564000_1193500_2564500_1194000.tiff,1200,2266,2266,3200,pitch
2564000_1193500_2564500_1194000.tiff,0,0,400,533,pitch
2564000_1193500_2564500_1194000.tiff,266,1066,1333,2266,pitch
2564000_1193500_2564500_1194000.tiff,3733,1200,4800,2000,pitch
2564500_1185000_2565000_1185500.tiff,1466,1333,1866,1733,pitch
2564500_1185000_2565000_1185500.tiff,2800,0,3600,266,pitch
2564500_1185000_2565000_1185500.tiff,3066,0,4400,800,pitch
2564500_1185000_2565000_1185500.tiff,2800,2533,3600,3466,pitch
2564500_1185000_2565000_1185500.tiff,1333,0,2000,266,pitch
2564500_1193500_2565000_1194000.tiff,0,0,266,533,pitch
2564500_1193500_2565000_1194000.tiff,1066,4400,1733,5066,pitch
2564500_1193500_2565000_1194000.tiff,2533,1733,3600,2266,pitch
2564500_1193500_2565000_1194000.tiff,0,400,800,1600,pitch
2564500_1193500_2565000_1194000.tiff,2933,0,3733,133,pitch
2565000_1127000_2565500_1127500.tiff,2666,2800,3600,3866,pitch
2565000_1127000_2565500_1127500.tiff,2000,1466,3333,2400,pitch
2565000_1127000_2565500_1127500.tiff,0,2533,933,4000,pitch
2565000_1127000_2565500_1127500.tiff,3333,2133,3733,2666,pitch
2565000_1127000_2565500_1127500.tiff,933,1733,1466,2266,pitch
2565000_1127000_2565500_1127500.tiff,1733,2000,2266,2800,pitch
2565000_1127000_2565500_1127500.tiff,0,0,1333,400,pitch
2565000_1127500_2565500_1128000.tiff,2800,2800,3866,3333,pitch
2565000_1127500_2565500_1128000.tiff,4533,3733,5066,4266,pitch
2565000_1127500_2565500_1128000.tiff,0,4000,800,5200,pitch
2565000_1131000_2565500_1131500.tiff,3466,1733,4000,2000,pitch
2566000_1118000_2566500_1118500.tiff,533,1466,1733,2400,pitch
2566000_1118000_2566500_1118500.tiff,400,400,1200,1066,pitch
2566000_1118000_2566500_1118500.tiff,800,0,1600,666,pitch
2566000_1118000_2566500_1118500.tiff,3600,3066,5066,4000,pitch
2566500_1121500_2567000_1122000.tiff,3466,4533,3866,4800,pitch
2566500_1121500_2567000_1122000.tiff,2266,1333,3066,2133,pitch
2566500_1206500_2567000_1207000.tiff,2266,3066,2533,3333,pitch
2566500_1206500_2567000_1207000.tiff,3866,133,5066,1600,pitch
2566500_1221500_2567000_1222000.tiff,0,0,1200,800,pitch
2566500_1221500_2567000_1222000.tiff,1333,0,2133,133,pitch
2567000_1196000_2567500_1196500.tiff,2266,933,2666,1333,pitch
2567000_1196000_2567500_1196500.tiff,2133,0,3333,800,pitch
2567000_1196000_2567500_1196500.tiff,1066,266,1333,533,pitch
2567000_1196000_2567500_1196500.tiff,0,3200,1066,4133,pitch
2567000_1229000_2567500_1229500.tiff,2400,3333,3600,4266,pitch
2567000_1229000_2567500_1229500.tiff,2266,400,3600,1333,pitch
2567000_1229000_2567500_1229500.tiff,1200,1066,2400,2266,pitch
2567000_1229000_2567500_1229500.tiff,2533,4133,3466,4800,pitch
2567000_1229000_2567500_1229500.tiff,1600,3200,2133,3733,pitch
2567500_1114000_2568000_1114500.tiff,3600,2533,4000,2933,pitch
2567500_1114000_2568000_1114500.tiff,2000,3866,2666,4266,pitch
2567500_1114000_2568000_1114500.tiff,400,1466,666,1733,pitch
2567500_1114000_2568000_1114500.tiff,2400,4400,2933,4800,pitch
2567500_1114000_2568000_1114500.tiff,800,1066,1466,1866,pitch
2567500_1114000_2568000_1114500.tiff,3066,3466,3466,3866,pitch
2567500_1114000_2568000_1114500.tiff,3600,1600,4133,2266,pitch
2567500_1121500_2568000_1122000.tiff,3066,3600,4133,4266,pitch
2567500_1121500_2568000_1122000.tiff,3733,1600,4533,2400,pitch
2567500_1121500_2568000_1122000.tiff,0,2800,666,3866,pitch
2567500_1121500_2568000_1122000.tiff,1066,3066,2133,4000,pitch
2568000_1200000_2568500_1200500.tiff,1466,2133,2533,3066,pitch
2568000_1200000_2568500_1200500.tiff,400,2000,933,2666,pitch
2568000_1200000_2568500_1200500.tiff,1200,4000,1866,4800,pitch
2568000_1200000_2568500_1200500.tiff,0,533,666,1066,pitch
2568000_1200000_2568500_1200500.tiff,1866,4133,2800,5066,pitch
2568000_1200000_2568500_1200500.tiff,266,4666,666,4933,pitch
2568000_1200000_2568500_1200500.tiff,3466,4133,3866,4666,pitch
2568500_1199500_2569000_1200000.tiff,3733,266,4400,933,pitch
2568500_1199500_2569000_1200000.tiff,800,0,1733,800,pitch
2568500_1199500_2569000_1200000.tiff,2533,1200,3066,1866,pitch
2568500_1199500_2569000_1200000.tiff,2533,0,3733,400,pitch
2568500_1199500_2569000_1200000.tiff,933,3333,2266,4266,pitch
2568500_1199500_2569000_1200000.tiff,2533,3066,2933,3466,pitch
2568500_1199500_2569000_1200000.tiff,800,2666,1200,3066,pitch
2568500_1199500_2569000_1200000.tiff,3200,3600,3600,4266,pitch
2568500_1199500_2569000_1200000.tiff,133,2800,533,3333,pitch
2568500_1209500_2569000_1210000.tiff,666,533,1066,1066,pitch
2569000_1109000_2569500_1109500.tiff,4400,4400,4800,4800,pitch
2569000_1149500_2569500_1150000.tiff,2533,1466,3733,2533,pitch
2569000_1149500_2569500_1150000.tiff,2533,0,3600,400,pitch
2569000_1149500_2569500_1150000.tiff,0,266,400,666,pitch
2569000_1189000_2569500_1189500.tiff,2400,1600,3333,2800,pitch
2569000_1189000_2569500_1189500.tiff,4400,400,4933,800,pitch
2569000_1258500_2569500_1259000.tiff,2266,400,2533,666,pitch
2569000_1258500_2569500_1259000.tiff,3466,1733,4000,2266,pitch
2569000_1258500_2569500_1259000.tiff,1200,1733,1733,2266,pitch
2569500_1134000_2570000_1134500.tiff,2266,3200,2933,3600,pitch
2569500_1189000_2570000_1189500.tiff,1333,1466,2133,1866,pitch
2569500_1192000_2570000_1192500.tiff,2800,1866,3466,2400,pitch
2569500_1192000_2570000_1192500.tiff,3333,2800,4133,3600,pitch
2569500_1232000_2570000_1232500.tiff,1600,0,2266,400,pitch
2569500_1232000_2570000_1232500.tiff,1466,2000,2533,3200,pitch
2569500_1232000_2570000_1232500.tiff,0,0,800,666,pitch
2569500_1248500_2570000_1249000.tiff,0,533,1066,1200,pitch
2569500_1248500_2570000_1249000.tiff,1466,0,2533,1066,pitch
2569500_1248500_2570000_1249000.tiff,3066,0,3600,133,pitch
2570000_1192000_2570500_1192500.tiff,1066,0,2266,400,pitch
2570000_1192000_2570500_1192500.tiff,400,2666,1333,3733,pitch
2570000_1192000_2570500_1192500.tiff,3733,1066,4666,1866,pitch
2570000_1192000_2570500_1192500.tiff,2000,0,3200,1066,pitch
2570000_1192000_2570500_1192500.tiff,133,3333,666,4000,pitch
2570000_1250500_2570500_1251000.tiff,4133,1600,4933,2533,pitch
2570000_1250500_2570500_1251000.tiff,1600,2533,2400,3600,pitch
2570500_1163500_2571000_1164000.tiff,1600,1866,1866,2133,pitch
2570500_1163500_2571000_1164000.tiff,1600,1333,2266,1866,pitch
2570500_1163500_2571000_1164000.tiff,533,1600,1333,2266,pitch
2570500_1163500_2571000_1164000.tiff,2133,2800,2533,3200,pitch
2570500_1164000_2571000_1164500.tiff,0,1333,533,2533,pitch
2570500_1164000_2571000_1164500.tiff,400,266,1333,1600,pitch
2570500_1164000_2571000_1164500.tiff,800,2400,1333,2933,pitch
2570500_1164000_2571000_1164500.tiff,3466,1866,4000,2266,pitch
2570500_1174500_2571000_1175000.tiff,4400,3600,5066,4666,pitch
2571000_1133000_2571500_1133500.tiff,800,2666,1866,3600,pitch
2571000_1133000_2571500_1133500.tiff,3733,3733,5200,4666,pitch
2571000_1199500_2571500_1200000.tiff,1333,1866,2133,3200,pitch
2571000_1199500_2571500_1200000.tiff,1733,0,3866,533,pitch
2571000_1199500_2571500_1200000.tiff,1866,3066,2266,3733,pitch
2571000_1199500_2571500_1200000.tiff,4133,0,5200,533,pitch
2571500_1199500_2572000_1200000.tiff,1866,0,2533,400,pitch
2571500_1199500_2572000_1200000.tiff,266,0,1066,266,pitch
2571500_1211000_2572000_1211500.tiff,2533,3866,3333,4666,pitch
2572000_1102500_2572500_1103000.tiff,1333,800,1600,933,pitch
2572000_1105000_2572500_1105500.tiff,3200,0,4400,1200,pitch
2572000_1105000_2572500_1105500.tiff,1733,1600,3066,2666,pitch
2572000_1105000_2572500_1105500.tiff,1466,1066,2666,2000,pitch
2572000_1105000_2572500_1105500.tiff,2266,533,3333,1733,pitch
2572000_1199500_2572500_1200000.tiff,3200,1333,3866,2133,pitch
2572000_1199500_2572500_1200000.tiff,1466,2933,2400,3733,pitch
2572000_1199500_2572500_1200000.tiff,2266,3733,2800,4400,pitch
2572000_1199500_2572500_1200000.tiff,933,1200,1466,1866,pitch
2572000_1199500_2572500_1200000.tiff,1733,133,2266,400,pitch
2572000_1217500_2572500_1218000.tiff,4000,0,5066,1066,pitch
2572000_1217500_2572500_1218000.tiff,2800,1066,3600,1600,pitch
2572000_1217500_2572500_1218000.tiff,0,1466,666,2666,pitch
2572000_1217500_2572500_1218000.tiff,2533,1866,3466,3066,pitch
2572000_1217500_2572500_1218000.tiff,400,0,1600,666,pitch
2572000_1218000_2572500_1218500.tiff,133,3066,1066,3733,pitch
2572000_1218000_2572500_1218500.tiff,2533,4266,3200,4800,pitch
2572500_1103000_2573000_1103500.tiff,1733,2133,2133,2533,pitch
2572500_1145500_2573000_1146000.tiff,0,133,933,800,pitch
2572500_1145500_2573000_1146000.tiff,0,666,933,1733,pitch
2572500_1145500_2573000_1146000.tiff,2533,2133,3733,3066,pitch
2572500_1199500_2573000_1200000.tiff,666,1466,1600,2000,pitch
2572500_1199500_2573000_1200000.tiff,2133,2133,2666,2533,pitch
2572500_1199500_2573000_1200000.tiff,0,2666,666,3466,pitch
2572500_1217500_2573000_1218000.tiff,400,0,1600,933,pitch
2572500_1217500_2573000_1218000.tiff,1866,1066,2666,1733,pitch
2572500_1217500_2573000_1218000.tiff,0,0,666,1200,pitch
2572500_1217500_2573000_1218000.tiff,3733,933,4000,1200,pitch
2572500_1218000_2573000_1218500.tiff,2000,4400,2266,4666,pitch
2572500_1218000_2573000_1218500.tiff,3200,1200,3733,1733,pitch
2572500_1218000_2573000_1218500.tiff,0,3333,800,4133,pitch
2572500_1218000_2573000_1218500.tiff,0,2800,933,3600,pitch
2572500_1218000_2573000_1218500.tiff,3333,1866,4000,2266,pitch
2572500_1218000_2573000_1218500.tiff,3466,3333,3733,3733,pitch
2572500_1218000_2573000_1218500.tiff,3200,0,4133,800,pitch
2572500_1218000_2573000_1218500.tiff,266,1200,1600,2133,pitch
2572500_1251000_2573000_1251500.tiff,266,2400,933,3466,pitch
2572500_1251000_2573000_1251500.tiff,133,1866,400,2133,pitch
2572500_1251000_2573000_1251500.tiff,3200,1733,4800,2666,pitch
2572500_1251500_2573000_1252000.tiff,400,4000,666,4266,pitch
2572500_1251500_2573000_1252000.tiff,4533,1333,4800,1600,pitch
2572500_1251500_2573000_1252000.tiff,2266,1066,2533,1466,pitch
2572500_1251500_2573000_1252000.tiff,0,3466,133,3733,pitch
2573000_1170500_2573500_1171000.tiff,4133,133,4533,666,pitch
2573000_1170500_2573500_1171000.tiff,133,3600,400,3866,pitch
2573000_1170500_2573500_1171000.tiff,400,533,1333,1733,pitch
2573500_1210000_2574000_1210500.tiff,0,0,533,533,pitch
2574000_1167500_2574500_1168000.tiff,1066,3066,1733,3866,pitch
2574000_1167500_2574500_1168000.tiff,4533,2533,4800,2933,pitch
2574000_1167500_2574500_1168000.tiff,4000,4666,4266,5066,pitch
2574000_1167500_2574500_1168000.tiff,933,1600,1466,2266,pitch
2574000_1167500_2574500_1168000.tiff,800,2933,1066,3200,pitch
2574000_1167500_2574500_1168000.tiff,2266,4000,2533,4666,pitch
2574000_1167500_2574500_1168000.tiff,2000,2800,3466,3600,pitch
2574000_1167500_2574500_1168000.tiff,266,800,1200,1600,pitch
2574000_1167500_2574500_1168000.tiff,2533,3866,3200,4400,pitch
2574000_1168500_2574500_1169000.tiff,3466,1200,3733,1466,pitch
2574000_1168500_2574500_1169000.tiff,2133,1066,2400,1466,pitch
2574000_1256000_2574500_1256500.tiff,1333,400,2133,933,pitch
2574000_1256000_2574500_1256500.tiff,2133,1733,3200,2400,pitch
2574000_1256500_2574500_1257000.tiff,1600,4266,1866,4666,pitch
2574500_1109500_2575000_1110000.tiff,3733,4000,4133,4400,pitch
2574500_1185500_2575000_1186000.tiff,0,4400,266,4800,pitch
2574500_1185500_2575000_1186000.tiff,3733,1333,4800,2266,pitch
2574500_1185500_2575000_1186000.tiff,4266,2800,5200,3866,pitch
2574500_1226500_2575000_1227000.tiff,1866,0,2933,400,pitch
2574500_1226500_2575000_1227000.tiff,666,1466,1333,1866,pitch
2574500_1226500_2575000_1227000.tiff,2800,3600,3066,4000,pitch
2574500_1226500_2575000_1227000.tiff,4266,2933,4533,3200,pitch
2574500_1226500_2575000_1227000.tiff,4533,1200,5066,1600,pitch
2574500_1230000_2575000_1230500.tiff,1600,4000,2800,4933,pitch
2574500_1230000_2575000_1230500.tiff,1200,2666,1866,3200,pitch
2574500_1230000_2575000_1230500.tiff,666,3066,1200,3600,pitch
2575000_1163000_2575500_1163500.tiff,1333,4000,2000,4800,pitch
2575000_1163000_2575500_1163500.tiff,1733,3333,2800,4533,pitch
2575500_1108500_2576000_1109000.tiff,0,533,933,1733,pitch
2575500_1108500_2576000_1109000.tiff,4266,3733,4933,4533,pitch
2575500_1108500_2576000_1109000.tiff,1333,1066,1600,1466,pitch
2575500_1108500_2576000_1109000.tiff,0,0,400,666,pitch
2575500_1108500_2576000_1109000.tiff,666,3733,1600,4800,pitch
2575500_1108500_2576000_1109000.tiff,2000,2933,2800,3600,pitch
2575500_1146000_2576000_1146500.tiff,3066,4000,3866,4400,pitch
2575500_1146000_2576000_1146500.tiff,0,933,1333,1866,pitch
2575500_1146000_2576000_1146500.tiff,1733,0,2800,800,pitch
2575500_1180500_2576000_1181000.tiff,1733,4133,2133,4933,pitch
2575500_1180500_2576000_1181000.tiff,933,1466,1200,1733,pitch
2575500_1180500_2576000_1181000.tiff,1866,2000,2133,2266,pitch
2575500_1217500_2576000_1218000.tiff,3066,0,4400,533,pitch
2575500_1217500_2576000_1218000.tiff,3200,0,3600,266,pitch
2575500_1217500_2576000_1218000.tiff,1333,1333,2800,2533,pitch
2576000_1190000_2576500_1190500.tiff,666,4000,1466,5066,pitch
2576000_1190000_2576500_1190500.tiff,1600,3066,2666,4666,pitch
2576000_1190000_2576500_1190500.tiff,2000,0,2666,400,pitch
2576500_1216000_2577000_1216500.tiff,1333,666,1866,1200,pitch
2576500_1234000_2577000_1234500.tiff,0,3866,800,5200,pitch
2576500_1234000_2577000_1234500.tiff,1600,1733,2133,2133,pitch
2577000_1194000_2577500_1194500.tiff,4000,800,4666,1466,pitch
2577000_1194000_2577500_1194500.tiff,3733,0,4933,666,pitch
2577000_1194000_2577500_1194500.tiff,1600,1600,1866,2000,pitch
2577000_1194000_2577500_1194500.tiff,4133,3866,5066,5200,pitch
2577000_1218500_2577500_1219000.tiff,3466,4266,4266,4933,pitch
2577000_1218500_2577500_1219000.tiff,533,3466,800,3733,pitch
2577000_1218500_2577500_1219000.tiff,4400,0,4800,400,pitch
2577000_1218500_2577500_1219000.tiff,1066,0,2533,800,pitch
2577500_1141000_2578000_1141500.tiff,3200,800,4000,2000,pitch
2577500_1141000_2578000_1141500.tiff,0,0,1066,1066,pitch
2577500_1141000_2578000_1141500.tiff,3600,2533,4666,3733,pitch
2577500_1207500_2578000_1208000.tiff,266,133,1466,800,pitch
2577500_1207500_2578000_1208000.tiff,-134,1733,666,2533,pitch
2577500_1207500_2578000_1208000.tiff,1200,1333,1600,1866,pitch
2578000_1133000_2578500_1133500.tiff,1600,4400,2000,4933,pitch
2578000_1133000_2578500_1133500.tiff,2666,1466,3466,2666,pitch
2578000_1133000_2578500_1133500.tiff,1866,4000,3066,5066,pitch
2578000_1133000_2578500_1133500.tiff,3600,2000,4000,2400,pitch
2578000_1133000_2578500_1133500.tiff,3866,266,5066,1333,pitch
2578000_1133000_2578500_1133500.tiff,0,2133,400,2800,pitch
2578000_1245500_2578500_1246000.tiff,4133,1066,4666,1466,pitch
2578000_1245500_2578500_1246000.tiff,400,2800,666,3200,pitch
2578500_1105000_2579000_1105500.tiff,0,3200,933,4266,pitch
2578500_1105000_2579000_1105500.tiff,2933,2400,3600,3066,pitch
2578500_1105000_2579000_1105500.tiff,3866,1866,4800,2400,pitch
2578500_1105000_2579000_1105500.tiff,1866,400,2400,933,pitch
2578500_1105000_2579000_1105500.tiff,533,0,1333,400,pitch
2578500_1105000_2579000_1105500.tiff,2933,3333,3333,3733,pitch
